商品名称:铜                  ,合约代码:cuall                         ,,,,,,,,,
,期货公司  ,期货公司  ,239630,-67595,期货公司  ,期货公司  ,267360,4217,期货公司  ,期货公司  ,275383,4149,
商品名称:铜                  ,合约代码:cuall                         ,,,,,,,,,
,非期货公司,非期货公司,2904,-513,非期货公司,非期货公司,12300,-372,非期货公司,非期货公司,4277,-304,
,非期货公司,非期货公司,12982,-7394,非期货公司,非期货公司,164357,2343,非期货公司,非期货公司,245291,405,
RANK1合约代码:au1910                        ,,,,,,,,,,
1,,,,,0103      ,永安期货  ,12,0,0253      ,华泰期货  ,21,0,
2,,,,,0163      ,东证期货  ,12,0,0001      ,招金期货  ,6,0,
3,,,,,0008      ,上海中期  ,3,0,,,,,
合计:au1910                        ,,,,,,,27,0,,,27,0,
RANK1合约代码:au1912                        ,,,,,,,,,,
1,0081      ,海通期货  ,56751,-65117,0004      ,国泰君安  ,10068,-48,0001      ,招金期货  ,5447,-361,
2,0148      ,中信期货  ,23770,-30157,0103      ,永安期货  ,6994,671,0004      ,国泰君安  ,2926,39,
3,0163      ,东证期货  ,19475,-17186,0081      ,海通期货  ,5958,-781,0081      ,海通期货  ,2654,220,
4,0308      ,国信期货  ,18895,-34417,0148      ,中信期货  ,5826,4,0025      ,铜冠金源  ,2218,-75,
5,0082      ,国投安信  ,16477,-12661,0169      ,兴业期货  ,4739,-297,0016      ,上海大陆  ,2093,0,
6,0004      ,国泰君安  ,8493,-8847,0288      ,平安期货  ,4321,151,0076      ,道通期货  ,2002,499,
7,0298      ,东方财富  ,7000,-7001,0299      ,华安期货  ,4147,82,0082      ,国投安信  ,1566,-73,
8,0161      ,招商期货  ,6187,-1568,0042      ,光大期货  ,3631,-64,0148      ,中信期货  ,1446,-314,
9,0253      ,华泰期货  ,5277,-5517,0082      ,国投安信  ,3388,438,0163      ,东证期货  ,1343,-251,
10,0319      ,西部期货  ,5134,-13954,0163      ,东证期货  ,3317,296,0052      ,山金期货  ,1240,-10,
11,0385      ,国富期货  ,4848,-6340,0253      ,华泰期货  ,3165,41,0240      ,广发期货  ,1209,115,
12,0288      ,平安期货  ,4305,-2634,0156      ,中衍期货  ,3108,-1,0272      ,银河期货  ,1208,29,
13,0299      ,华安期货  ,3881,-9017,0308      ,国信期货  ,2875,317,0288      ,平安期货  ,1204,-220,
14,0069      ,申万期货  ,3862,-1997,0069      ,申万期货  ,2632,395,0186      ,徽商期货  ,1142,99,
15,0034      ,方正中期  ,3853,-2500,0275      ,鲁证期货  ,2529,-57,0311      ,兴证期货  ,1094,-34,
16,0311      ,兴证期货  ,3757,-3526,0161      ,招商期货  ,2353,156,0315      ,云晨期货  ,993,5,
17,0240      ,广发期货  ,3070,-1756,0058      ,国贸期货  ,2311,29,0274      ,中辉期货  ,971,-7,
18,0186      ,徽商期货  ,3065,-4832,0268      ,中信建投  ,2304,110,0008      ,上海中期  ,967,61,
19,0096      ,南华期货  ,2918,-6482,0034      ,方正中期  ,2256,-22,0103      ,永安期货  ,934,257,
20,0103      ,永安期货  ,2638,-5094,0272      ,银河期货  ,2150,0,0034      ,方正中期  ,932,-9,
合计:au1912                        ,,,203656,-240603,,,78072,1420,,,33589,-30,
RANK1合约代码:au2002                        ,,,,,,,,,,
1,0081      ,海通期货  ,4591,-2221,0069      ,申万期货  ,1727,0,0163      ,东证期货  ,2522,67,
2,0148      ,中信期货  ,2182,-29,0034      ,方正中期  ,1371,-30,0069      ,申万期货  ,1819,-3,
3,0163      ,东证期货  ,1779,-1464,0163      ,东证期货  ,1228,30,0034      ,方正中期  ,1338,29,
4,0319      ,西部期货  ,1399,-794,0272      ,银河期货  ,924,1,0272      ,银河期货  ,912,5,
5,0308      ,国信期货  ,1084,-1472,0004      ,国泰君安  ,702,8,0001      ,招金期货  ,679,3,
6,0272      ,银河期货  ,984,530,0148      ,中信期货  ,587,-11,0004      ,国泰君安  ,583,6,
7,0004      ,国泰君安  ,698,-496,0058      ,国贸期货  ,513,-7,0148      ,中信期货  ,530,-1,
8,0069      ,申万期货  ,571,-178,0107      ,新世纪    ,502,0,0045      ,华龙期货  ,329,140,
9,0034      ,方正中期  ,457,-10,0161      ,招商期货  ,388,11,0047      ,迈科期货  ,242,9,
10,0328      ,天富期货  ,455,-273,0315      ,云晨期货  ,352,-98,0121      ,格林大华  ,191,7,
11,0323      ,东吴期货  ,422,187,0320      ,大有期货  ,332,0,0268      ,中信建投  ,142,-27,
12,0082      ,国投安信  ,381,-88,0274      ,中辉期货  ,247,1,0059      ,瑞达期货  ,87,10,
13,0268      ,中信建投  ,366,-275,0047      ,迈科期货  ,237,-2,0009      ,五矿经易  ,82,0,
14,0001      ,招金期货  ,292,-71,0042      ,光大期货  ,212,1,0253      ,华泰期货  ,60,1,
15,0298      ,东方财富  ,246,29,0001      ,招金期货  ,195,3,0068      ,财达期货  ,59,0,
16,0047      ,迈科期货  ,227,-90,0121      ,格林大华  ,195,5,0277      ,一德期货  ,55,-10,
17,0274      ,中辉期货  ,219,-86,0139      ,中粮期货  ,159,14,0332      ,华信期货  ,45,10,
18,0058      ,国贸期货  ,190,-49,0298      ,东方财富  ,151,1,0058      ,国贸期货  ,42,1,
19,0121      ,格林大华  ,174,-63,0268      ,中信建投  ,150,-13,0275      ,鲁证期货  ,37,-15,
20,0095      ,国金期货  ,169,-425,0025      ,铜冠金源  ,143,0,0308      ,国信期货  ,37,-47,
合计:au2002                        ,,,16886,-7338,,,10315,-86,,,9791,185,
RANK1合约代码:au2004                        ,,,,,,,,,,
1,0163      ,东证期货  ,2107,-1316,0268      ,中信建投  ,1475,39,0268      ,中信建投  ,1324,48,
2,0319      ,西部期货  ,1055,-27,0148      ,中信期货  ,984,39,0163      ,东证期货  ,971,77,
3,0148      ,中信期货  ,898,-87,0034      ,方正中期  ,910,1,0034      ,方正中期  ,902,-1,
4,0308      ,国信期货  ,668,-163,0163      ,东证期货  ,636,2,0069      ,申万期货  ,614,-102,
5,0034      ,方正中期  ,556,-879,0069      ,申万期货  ,617,-99,0148      ,中信期货  ,563,21,
6,0082      ,国投安信  ,472,-186,0004      ,国泰君安  ,488,-2,0004      ,国泰君安  ,514,3,
7,0004      ,国泰君安  ,369,47,0042      ,光大期货  ,291,180,0319      ,西部期货  ,481,31,
8,0272      ,银河期货  ,367,-234,0253      ,华泰期货  ,184,-1,0001      ,招金期货  ,306,6,
9,0268      ,中信建投  ,307,-51,0272      ,银河期货  ,182,2,0272      ,银河期货  ,199,5,
10,0323      ,东吴期货  ,282,-90,0047      ,迈科期货  ,170,8,0047      ,迈科期货  ,170,2,
11,0069      ,申万期货  ,261,-64,0121      ,格林大华  ,151,10,0045      ,华龙期货  ,152,152,
12,0320      ,大有期货  ,239,181,0001      ,招金期货  ,131,2,0121      ,格林大华  ,142,3,
13,0001      ,招金期货  ,218,-1,0320      ,大有期货  ,96,0,0139      ,中粮期货  ,79,8,
14,0042      ,光大期货  ,194,158,0019      ,宝城期货  ,73,70,0308      ,国信期货  ,65,40,
15,0096      ,南华期货  ,194,10,0009      ,五矿经易  ,65,0,0311      ,兴证期货  ,57,-1,
16,0081      ,海通期货  ,190,55,0103      ,永安期货  ,56,38,0103      ,永安期货  ,44,36,
17,0047      ,迈科期货  ,162,-82,0082      ,国投安信  ,48,-7,0249      ,先融期货  ,34,1,
18,0019      ,宝城期货  ,156,151,0081      ,海通期货  ,39,25,0013      ,中融汇信  ,29,-1,
19,0045      ,华龙期货  ,152,152,0096      ,南华期货  ,36,-1,0095      ,国金期货  ,27,0,
20,0328      ,天富期货  ,140,12,0013      ,中融汇信  ,26,-4,0123      ,浙商期货  ,25,0,
合计:au2004                        ,,,8987,-2414,,,6658,302,,,6698,328,
RANK1合约代码:au2006                        ,,,,,,,,,,
1,0163      ,东证期货  ,679,-890,0081      ,海通期货  ,1939,9,0004      ,国泰君安  ,1382,3,
2,0328      ,天富期货  ,607,-481,0316      ,东兴期货  ,861,151,0001      ,招金期货  ,1118,0,
3,0148      ,中信期货  ,535,-291,0103      ,永安期货  ,612,113,0163      ,东证期货  ,1091,48,
4,0253      ,华泰期货  ,431,-177,0009      ,五矿经易  ,533,60,0077      ,新湖期货  ,743,10,
5,0274      ,中辉期货  ,317,-102,0253      ,华泰期货  ,517,-10,0240      ,广发期货  ,648,5,
6,0319      ,西部期货  ,290,-213,0148      ,中信期货  ,516,6,0274      ,中辉期货  ,522,25,
7,0082      ,国投安信  ,235,-97,0004      ,国泰君安  ,452,94,0338      ,广州期货  ,420,-5,
8,0004      ,国泰君安  ,183,-150,0016      ,上海大陆  ,406,101,0268      ,中信建投  ,419,1,
9,0316      ,东兴期货  ,155,-114,0240      ,广发期货  ,341,56,0068      ,财达期货  ,385,2,
10,0308      ,国信期货  ,132,59,0082      ,国投安信  ,324,43,0059      ,瑞达期货  ,367,1,
11,0034      ,方正中期  ,120,-397,0077      ,新湖期货  ,311,5,0082      ,国投安信  ,297,0,
12,0103      ,永安期货  ,115,60,0177      ,大地期货  ,271,-1,0148      ,中信期货  ,288,-9,
13,0016      ,上海大陆  ,110,104,0311      ,兴证期货  ,254,0,0253      ,华泰期货  ,271,91,
14,0186      ,徽商期货  ,103,-40,0086      ,东航期货  ,214,3,0022      ,福能期货  ,200,0,
15,0240      ,广发期货  ,101,26,0052      ,山金期货  ,201,0,0311      ,兴证期货  ,176,-2,
16,0077      ,新湖期货  ,87,-520,0137      ,宏源期货  ,180,1,0137      ,宏源期货  ,170,1,
17,0009      ,五矿经易  ,80,-172,0274      ,中辉期货  ,177,10,0095      ,国金期货  ,159,0,
18,0272      ,银河期货  ,73,-201,0034      ,方正中期  ,162,-18,0161      ,招商期货  ,159,1,
19,0385      ,国富期货  ,66,1,0323      ,东吴期货  ,153,19,0315      ,云晨期货  ,152,9,
20,0332      ,华信期货  ,57,-42,0186      ,徽商期货  ,146,0,0288      ,平安期货  ,143,-5,
合计:au2006                        ,,,4476,-3637,,,8570,642,,,9110,176,
商品名称:白银                ,合约代码:agall                         ,,,,,,,,,
,期货公司  ,期货公司  ,1511087,-910826,期货公司  ,期货公司  ,586925,6567,期货公司  ,期货公司  ,359284,7542,
商品名称:白银                ,合约代码:agall                         ,,,,,,,,,
,非期货公司,非期货公司,11543,-25088,非期货公司,非期货公司,132147,3797,非期货公司,非期货公司,359788,2822,
RANK1合约代码:ag1910                        ,,,,,,,,,,
1,0169      ,兴业期货  ,24,24,0004      ,国泰君安  ,170,2,0169      ,兴业期货  ,232,24,
2,0372      ,中银国际  ,24,20,0009      ,五矿经易  ,104,0,0009      ,五矿经易  ,108,0,
3,0004      ,国泰君安  ,2,2,0323      ,东吴期货  ,74,0,0323      ,东吴期货  ,32,0,
4,0137      ,宏源期货  ,2,-2,0308      ,国信期货  ,18,0,0018      ,国联期货  ,14,0,
5,,,,,0316      ,东兴期货  ,16,0,0137      ,宏源期货  ,12,2,
6,,,,,0288      ,平安期货  ,8,0,0042      ,光大期货  ,2,0,
7,,,,,0025      ,铜冠金源  ,4,0,0049      ,金瑞期货  ,2,0,
8,,,,,0259      ,华闻期货  ,4,0,0186      ,徽商期货  ,2,0,
9,,,,,0082      ,国投安信  ,2,0,0240      ,广发期货  ,2,0,
10,,,,,0148      ,中信期货  ,2,0,,,,,
11,,,,,0178      ,弘业期货  ,2,0,,,,,
12,,,,,0338      ,广州期货  ,2,0,,,,,
合计:ag1910                        ,,,52,44,,,406,2,,,406,26,
RANK1合约代码:ag1912                        ,,,,,,,,,,
1,0081      ,海通期货  ,242179,-208995,0103      ,永安期货  ,24177,2478,0148      ,中信期货  ,15593,-54,
2,0148      ,中信期货  ,90063,-44886,0082      ,国投安信  ,23652,1533,0077      ,新湖期货  ,13208,87,
3,0163      ,东证期货  ,64390,-35699,0253      ,华泰期货  ,13606,-430,0081      ,海通期货  ,11652,1508,
4,0298      ,东方财富  ,60570,-31318,0148      ,中信期货  ,12652,-85,0163      ,东证期货  ,11586,-309,
5,0308      ,国信期货  ,44511,-43208,0004      ,国泰君安  ,12458,345,0058      ,国贸期货  ,11555,4010,
6,0082      ,国投安信  ,33077,-27121,0163      ,东证期货  ,12413,1493,0003      ,建信期货  ,8162,-342,
7,0253      ,华泰期货  ,26045,-8154,0240      ,广发期货  ,12330,236,0272      ,银河期货  ,7324,-620,
8,0268      ,中信建投  ,25237,-10600,0081      ,海通期货  ,11369,-881,0034      ,方正中期  ,6604,457,
9,0299      ,华安期货  ,24613,-17770,0069      ,申万期货  ,10661,2251,0103      ,永安期货  ,6128,-598,
10,0186      ,徽商期货  ,24594,-22729,0156      ,中衍期货  ,10363,-141,0177      ,大地期货  ,5485,376,
11,0069      ,申万期货  ,23563,-10931,0034      ,方正中期  ,9248,318,0004      ,国泰君安  ,4725,433,
12,0103      ,永安期货  ,23450,-16628,0277      ,一德期货  ,8864,465,0311      ,兴证期货  ,4621,1550,
13,0034      ,方正中期  ,22623,-11387,0268      ,中信建投  ,8517,276,0025      ,铜冠金源  ,4544,59,
14,0004      ,国泰君安  ,19824,-13303,0272      ,银河期货  ,7942,-1477,0288      ,平安期货  ,4476,-363,
15,0272      ,银河期货  ,19543,-9996,0096      ,南华期货  ,7108,609,0069      ,申万期货  ,3976,106,
16,0240      ,广发期货  ,19264,-9611,0288      ,平安期货  ,6857,253,0009      ,五矿经易  ,3900,551,
17,0088      ,东亚期货  ,18669,-5635,0298      ,东方财富  ,6838,-386,0096      ,南华期货  ,3714,23,
18,0323      ,东吴期货  ,17548,-8747,0009      ,五矿经易  ,6793,354,0240      ,广发期货  ,3691,174,
19,0385      ,国富期货  ,16083,-19088,0059      ,瑞达期货  ,6774,-91,0315      ,云晨期货  ,3138,9,
20,0137      ,宏源期货  ,15932,-12083,0003      ,建信期货  ,6453,218,0253      ,华泰期货  ,3116,-35,
合计:ag1912                        ,,,831778,-567889,,,219075,7338,,,137198,7022,
RANK1合约代码:ag2002                        ,,,,,,,,,,
1,0081      ,海通期货  ,26742,-17024,0323      ,东吴期货  ,7519,58,0323      ,东吴期货  ,7300,19,
2,0319      ,西部期货  ,7464,-2792,0137      ,宏源期货  ,5125,-62,0148      ,中信期货  ,5018,-7,
3,0308      ,国信期货  ,7012,-2696,0014      ,锦泰期货  ,4351,-222,0137      ,宏源期货  ,4642,-102,
4,0298      ,东方财富  ,6337,-1281,0077      ,新湖期货  ,4298,11,0014      ,锦泰期货  ,4324,-265,
5,0082      ,国投安信  ,4262,-266,0096      ,南华期货  ,4292,24,0096      ,南华期货  ,4062,-1,
6,0004      ,国泰君安  ,4195,-1651,0081      ,海通期货  ,3524,61,0077      ,新湖期货  ,4027,5,
7,0253      ,华泰期货  ,4013,-1067,0048      ,长江期货  ,3219,218,0058      ,国贸期货  ,3614,39,
8,0048      ,长江期货  ,3271,777,0009      ,五矿经易  ,2933,22,0048      ,长江期货  ,2918,193,
9,0148      ,中信期货  ,3042,-1711,0177      ,大地期货  ,2632,112,0069      ,申万期货  ,2746,1,
10,0328      ,天富期货  ,2568,-911,0275      ,鲁证期货  ,2504,8,0009      ,五矿经易  ,2742,-1,
11,0272      ,银河期货  ,2489,-88,0163      ,东证期货  ,2094,65,0177      ,大地期货  ,2628,115,
12,0096      ,南华期货  ,2221,-25,0298      ,东方财富  ,1625,382,0275      ,鲁证期货  ,2400,-1,
13,0163      ,东证期货  ,2175,-1155,0103      ,永安期货  ,1313,9,0253      ,华泰期货  ,1428,-351,
14,0186      ,徽商期货  ,2167,-313,0272      ,银河期货  ,1297,48,0272      ,银河期货  ,1212,-19,
15,0268      ,中信建投  ,2059,371,0148      ,中信期货  ,906,79,0103      ,永安期货  ,1072,5,
16,0034      ,方正中期  ,2050,-860,0253      ,华泰期货  ,735,232,0240      ,广发期货  ,1062,-3,
17,0299      ,华安期货  ,1987,-12,0186      ,徽商期货  ,683,15,0003      ,建信期货  ,815,-28,
18,0001      ,招金期货  ,1950,71,0034      ,方正中期  ,668,25,0277      ,一德期货  ,774,-1,
19,0385      ,国富期货  ,1868,-1169,0004      ,国泰君安  ,660,148,0004      ,国泰君安  ,754,7,
20,0086      ,东航期货  ,1853,-475,0308      ,国信期货  ,625,63,0343      ,中金期货  ,550,0,
合计:ag2002                        ,,,89725,-32277,,,51003,1296,,,54088,-395,
RANK1合约代码:ag2004                        ,,,,,,,,,,
1,0319      ,西部期货  ,3672,-100,0323      ,东吴期货  ,8954,4,0323      ,东吴期货  ,8941,5,
2,0148      ,中信期货  ,2709,-474,0048      ,长江期货  ,3863,100,0048      ,长江期货  ,3740,13,
3,0328      ,天富期货  ,2339,-1474,0009      ,五矿经易  ,3542,0,0009      ,五矿经易  ,3542,-8,
4,0009      ,五矿经易  ,1612,936,0268      ,中信建投  ,3457,130,0268      ,中信建投  ,3460,141,
5,0253      ,华泰期货  ,1125,568,0096      ,南华期货  ,3279,346,0014      ,锦泰期货  ,3212,31,
6,0272      ,银河期货  ,1098,-309,0014      ,锦泰期货  ,3201,-12,0096      ,南华期货  ,3186,344,
7,0048      ,长江期货  ,917,-154,0137      ,宏源期货  ,2527,-103,0137      ,宏源期货  ,2511,-111,
8,0298      ,东方财富  ,900,246,0077      ,新湖期货  ,2024,-22,0077      ,新湖期货  ,2040,13,
9,0137      ,宏源期货  ,824,-166,0177      ,大地期货  ,1878,-6,0177      ,大地期货  ,1878,-6,
10,0096      ,南华期货  ,802,240,0275      ,鲁证期货  ,701,-4,0298      ,东方财富  ,900,344,
11,0077      ,新湖期货  ,713,-239,0253      ,华泰期货  ,700,595,0163      ,东证期货  ,737,49,
12,0014      ,锦泰期货  ,529,303,0163      ,东证期货  ,548,-1,0275      ,鲁证期货  ,660,1,
13,0001      ,招金期货  ,470,271,0272      ,银河期货  ,545,9,0272      ,银河期货  ,479,5,
14,0177      ,大地期货  ,464,-1100,0001      ,招金期货  ,212,0,0327      ,中原期货  ,313,0,
15,0299      ,华安期货  ,408,133,0298      ,东方财富  ,198,152,0385      ,国富期货  ,282,70,
16,0034      ,方正中期  ,392,-241,0116      ,首创期货  ,187,16,0253      ,华泰期货  ,270,92,
17,0186      ,徽商期货  ,360,207,0004      ,国泰君安  ,176,75,0148      ,中信期货  ,209,8,
18,0163      ,东证期货  ,322,-242,0049      ,金瑞期货  ,164,0,0001      ,招金期货  ,207,2,
19,0268      ,中信建投  ,317,-25,0148      ,中信期货  ,154,1,0002      ,中钢期货  ,98,0,
20,0323      ,东吴期货  ,277,-211,0081      ,海通期货  ,152,-24,0321      ,天风期货  ,90,0,
合计:ag2004                        ,,,20250,-1831,,,36462,1256,,,36755,993,
RANK1合约代码:ag2006                        ,,,,,,,,,,
1,0319      ,西部期货  ,2957,-1329,0295      ,美尔雅    ,3381,-9,0277      ,一德期货  ,6261,2,
2,0148      ,中信期货  ,2698,-1184,0148      ,中信期货  ,3312,-37,0004      ,国泰君安  ,3496,-4,
3,0328      ,天富期货  ,2681,166,0034      ,方正中期  ,2205,22,0148      ,中信期货  ,2692,-79,
4,0253      ,华泰期货  ,1183,-14,0103      ,永安期货  ,2029,285,0163      ,东证期货  ,2038,309,
5,0299      ,华安期货  ,1075,-78,0253      ,华泰期货  ,1882,313,0025      ,铜冠金源  ,1842,96,
6,0034      ,方正中期  ,926,-1176,0004      ,国泰君安  ,1764,15,0009      ,五矿经易  ,1714,234,
7,0274      ,中辉期货  ,866,-400,0299      ,华安期货  ,1702,267,0275      ,鲁证期货  ,1594,0,
8,0272      ,银河期货  ,736,-276,0157      ,中国国际  ,1078,11,0081      ,海通期货  ,1276,4,
9,0298      ,东方财富  ,716,218,0095      ,国金期货  ,980,403,0058      ,国贸期货  ,1155,21,
10,0103      ,永安期货  ,686,-483,0268      ,中信建投  ,948,-6,0059      ,瑞达期货  ,1134,-1,
11,0186      ,徽商期货  ,632,-423,0272      ,银河期货  ,837,-49,0003      ,建信期货  ,1114,173,
12,0308      ,国信期货  ,621,107,0081      ,海通期货  ,815,115,0082      ,国投安信  ,1114,57,
13,0163      ,东证期货  ,585,-23,0333      ,盛达期货  ,808,-2,0311      ,兴证期货  ,1090,0,
14,0009      ,五矿经易  ,523,-339,0186      ,徽商期货  ,802,113,0240      ,广发期货  ,964,37,
15,0095      ,国金期货  ,479,59,0042      ,光大期货  ,673,-150,0077      ,新湖期货  ,680,8,
16,0004      ,国泰君安  ,459,-322,0311      ,兴证期货  ,664,-36,0001      ,招金期货  ,649,4,
17,0048      ,长江期货  ,434,-46,0086      ,东航期货  ,653,-4,0049      ,金瑞期货  ,514,0,
18,0025      ,铜冠金源  ,378,54,0116      ,首创期货  ,639,1,0047      ,迈科期货  ,475,-2,
19,0042      ,光大期货  ,370,-176,0275      ,鲁证期货  ,593,8,0253      ,华泰期货  ,451,42,
20,0268      ,中信建投  ,370,87,0096      ,南华期货  ,558,-16,0029      ,国海良时  ,420,-2,
合计:ag2006                        ,,,19375,-5578,,,26323,1244,,,30673,899,
商品名称:螺纹钢              ,合约代码:rball                         ,,,,,,,,,
,期货公司  ,期货公司  ,3774608,-175062,期货公司  ,期货公司  ,2066895,48212,期货公司  ,期货公司  ,2072473,60708,
商品名称:螺纹钢              ,合约代码:rball                         ,,,,,,,,,
,非期货公司,非期货公司,12534,11312,非期货公司,非期货公司,19003,11001,非期货公司,非期货公司,13425,-1495,
RANK1合约代码:rb1910                        ,,,,,,,,,,
1,0163      ,东证期货  ,1230,0,0103      ,永安期货  ,3360,-150,0277      ,一德期货  ,360,0,
2,0316      ,东兴期货  ,630,480,0277      ,一德期货  ,1860,60,0103      ,永安期货  ,180,180,
3,0103      ,永安期货  ,450,-840,0007      ,东海期货  ,1050,30,0081      ,海通期货  ,120,0,
4,0137      ,宏源期货  ,360,360,0275      ,鲁证期货  ,960,0,0272      ,银河期货  ,30,0,
5,0321      ,天风期货  ,360,-210,0058      ,国贸期货  ,900,-60,,,,,
6,0277      ,一德期货  ,300,-480,0321      ,天风期货  ,900,360,,,,,
7,0007      ,东海期货  ,270,-90,0163      ,东证期货  ,750,30,,,,,
8,0148      ,中信期货  ,270,-90,0008      ,上海中期  ,720,0,,,,,
9,0311      ,兴证期货  ,270,-60,0077      ,新湖期货  ,450,-30,,,,,
10,0116      ,首创期货  ,180,120,0177      ,大地期货  ,450,0,,,,,
11,0240      ,广发期货  ,180,0,0272      ,银河期货  ,420,-60,,,,,
12,0081      ,海通期货  ,150,-390,0137      ,宏源期货  ,360,360,,,,,
13,0009      ,五矿经易  ,120,90,0081      ,海通期货  ,330,-90,,,,,
14,0025      ,铜冠金源  ,120,120,0148      ,中信期货  ,330,-270,,,,,
15,0082      ,国投安信  ,120,90,0313      ,中州期货  ,300,0,,,,,
16,0272      ,银河期货  ,120,-300,0240      ,广发期货  ,180,180,,,,,
17,0096      ,南华期货  ,90,-90,0238      ,安粮期货  ,120,-90,,,,,
18,0238      ,安粮期货  ,90,90,0096      ,南华期货  ,90,-90,,,,,
19,0004      ,国泰君安  ,60,60,0270      ,前海期货  ,90,0,,,,,
20,0034      ,方正中期  ,60,30,0311      ,兴证期货  ,60,-270,,,,,
合计:rb1910                        ,,,5430,-1110,,,13680,-90,,,690,180,
RANK1合约代码:rb2001                        ,,,,,,,,,,
1,0081      ,海通期货  ,264508,-17052,0103      ,永安期货  ,76781,-3064,0103      ,永安期货  ,180712,19034,
2,0163      ,东证期货  ,177802,-4931,0034      ,方正中期  ,74752,-5379,0123      ,浙商期货  ,67262,7013,
3,0148      ,中信期货  ,150190,7383,0163      ,东证期货  ,60422,1607,0081      ,海通期货  ,61090,1428,
4,0272      ,银河期货  ,131321,-16842,0272      ,银河期货  ,59656,3950,0067      ,中财期货  ,58700,10870,
5,0004      ,国泰君安  ,105673,-4670,0004      ,国泰君安  ,52821,618,0007      ,东海期货  ,52736,2110,
6,0103      ,永安期货  ,97308,14130,0277      ,一德期货  ,52308,905,0004      ,国泰君安  ,51275,271,
7,0186      ,徽商期货  ,75513,-7558,0148      ,中信期货  ,46464,758,0096      ,南华期货  ,49723,11390,
8,0280      ,山西三立  ,72572,17361,0009      ,五矿经易  ,45183,1,0385      ,国富期货  ,46549,379,
9,0034      ,方正中期  ,70003,-23611,0081      ,海通期货  ,36056,-186,0253      ,华泰期货  ,45521,-311,
10,0016      ,上海大陆  ,67683,-13045,0275      ,鲁证期货  ,35383,1534,0009      ,五矿经易  ,45155,-702,
11,0042      ,光大期货  ,63858,-6756,0059      ,瑞达期货  ,34938,2627,0272      ,银河期货  ,39784,-133,
12,0311      ,兴证期货  ,63688,2483,0123      ,浙商期货  ,33438,1750,0069      ,申万期货  ,37337,1688,
13,0253      ,华泰期货  ,61856,-15263,0007      ,东海期货  ,32977,448,0328      ,天富期货  ,36659,1239,
14,0385      ,国富期货  ,59148,13851,0058      ,国贸期货  ,32848,1049,0148      ,中信期货  ,35599,-994,
15,0268      ,中信建投  ,56275,7877,0308      ,国信期货  ,30878,1644,0277      ,一德期货  ,32401,-6796,
16,0298      ,东方财富  ,55581,-566,0096      ,南华期货  ,29968,1620,0321      ,天风期货  ,31106,-548,
17,0009      ,五矿经易  ,54481,-16289,0082      ,国投安信  ,29940,2197,0274      ,中辉期货  ,30820,-736,
18,0299      ,华安期货  ,53667,-3242,0271      ,渤海期货  ,26683,-555,0019      ,宝城期货  ,30661,1226,
19,0069      ,申万期货  ,53547,-7583,0177      ,大地期货  ,26185,-502,0082      ,国投安信  ,29209,5001,
20,0096      ,南华期货  ,49230,-394,0240      ,广发期货  ,25993,2669,0252      ,混沌天成  ,27027,5612,
合计:rb2001                        ,,,1783904,-74717,,,843674,13691,,,989326,57041,
RANK1合约代码:rb2005                        ,,,,,,,,,,
1,0081      ,海通期货  ,66157,11936,0125      ,中大期货  ,37040,448,0103      ,永安期货  ,51040,1892,
2,0148      ,中信期货  ,19103,3918,0103      ,永安期货  ,29809,694,0009      ,五矿经易  ,22979,398,
3,0163      ,东证期货  ,14642,-512,0148      ,中信期货  ,25210,2563,0177      ,大地期货  ,22414,-334,
4,0009      ,五矿经易  ,12304,3149,0272      ,银河期货  ,19916,3407,0081      ,海通期货  ,20833,506,
5,0004      ,国泰君安  ,9750,2215,0004      ,国泰君安  ,17623,513,0272      ,银河期货  ,18659,1409,
6,0272      ,银河期货  ,9694,-542,0163      ,东证期货  ,16770,-225,0058      ,国贸期货  ,17464,125,
7,0385      ,国富期货  ,7737,1799,0295      ,美尔雅    ,16228,75,0067      ,中财期货  ,14589,3626,
8,0253      ,华泰期货  ,7498,-463,0042      ,光大期货  ,13002,719,0277      ,一德期货  ,14448,-283,
9,0103      ,永安期货  ,7062,281,0277      ,一德期货  ,12524,-111,0157      ,中国国际  ,12991,764,
10,0268      ,中信建投  ,5253,2357,0034      ,方正中期  ,11323,504,0004      ,国泰君安  ,11639,3267,
11,0275      ,鲁证期货  ,4848,-350,0081      ,海通期货  ,10906,-3581,0034      ,方正中期  ,11373,-318,
12,0067      ,中财期货  ,4751,1825,0059      ,瑞达期货  ,9328,-326,0321      ,天风期货  ,11134,3237,
13,0322      ,新纪元    ,4435,-31,0123      ,浙商期货  ,8987,267,0082      ,国投安信  ,10807,-208,
14,0137      ,宏源期货  ,4364,1926,0009      ,五矿经易  ,8775,2790,0121      ,格林大华  ,8856,-2311,
15,0121      ,格林大华  ,4232,324,0322      ,新纪元    ,8538,577,0163      ,东证期货  ,8376,493,
16,0034      ,方正中期  ,3994,-5141,0311      ,兴证期货  ,7307,868,0148      ,中信期货  ,8211,1080,
17,0319      ,西部期货  ,3981,149,0096      ,南华期货  ,6539,309,0137      ,宏源期货  ,6936,-228,
18,0238      ,安粮期货  ,3918,1811,0275      ,鲁证期货  ,6424,-166,0123      ,浙商期货  ,6736,156,
19,0321      ,天风期货  ,3724,3228,0274      ,中辉期货  ,5807,606,0311      ,兴证期货  ,6625,-586,
